name,price,spec_score,user_rating,cpu1,cpu2,ram,hdd,ssd,gpu,display,os,warranty
Acer Aspire 5 A515-57 2022 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),54197,62,4.75,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,NULL,512 GB SSD,NULL,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Extensa 15 EX215-54 Laptop (11th Gen Core i3/ 8GB/ 1TB 256GB SSD/ Win11 Home),34990,47,4.05,11th Gen Intel Core i3 1115G4 ,"Dual Core, 4 Threads",8 GB  RAM,1 TB Hard Disk,256 GB SSD,Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,NULL
Acer Nitro 5 AN515-45 UN.QCLSI.007 Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),75800,63,4.55,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",16 GB DDR4 RAM,NULL,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 5 A515-57 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),35999,59,4,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8 GB DDR4 RAM,NULL,512 GB SSD,NULL,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Nitro 5 AN515-45 UN.QBMSI.009 Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),50990,62,4.4,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",16 GB DDR4 RAM,NULL,512 GB SSD,4 GB NVIDIA GeForce GTX 1650,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Nitro 5 AN515-45 UN.QCLSI.006 Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 1TB 512GB SSD/ Win11 Home/ 4GB Graph),78500,64,4.15,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",8 GB DDR4 RAM,1 TB Hard Disk,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,NULL
Acer Nitro 5 AN515-45 UN.QCLSI.005 Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 1TB 512GB SSD/ Win11 Home/ 4GB Graph),78286,65,4.45,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",16 GB DDR4 RAM,1 TB Hard Disk,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,NULL
Acer Chromebook Enterprise Spin 513 R841LT-S6DJ Laptop (Snapdragon 7c/ 8GB/ 128GB/ ChromeOS),118666,28,4.75,2nd Gen Qualcomm Snapdragon 7c,Octa Core,8 GB LPDDR4X RAM,128 GB Hard Disk,NULL,NULL,"13.3 inches, 1920 x 1080 pixels",Chrome OS,1 Year Warranty
Acer Aspire 3 A315-58 Laptop (11th Gen Core i5/ 12GB/ 512GB SSD/ Win11),46499,55,4.6,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",12 GB DDR4 RAM,NULL,512 GB SSD,NULL,"15.6 inches, 1920 x 1080 pixels",Windows 11  OS,1 Year Warranty
Acer Extensa EX215-31 Laptop (Pentium N5030/ 8GB/ 256GB SSD/ Win11),24990,43,4.75,Intel Pentium  N5030,Quad Core,8 GB DDR4 RAM,NULL,256 GB SSD,Intel Integrated UHD 605,"15.6 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
Acer Swift 3 SF314-43 Laptop (Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),55000,54,4.4,5th Gen AMD Ryzen 5  5500U,"Hexa Core, 12 Threads",8 GB LPDDR4X RAM,NULL,512 GB SSD,AMD Radeon 5500U,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Chromebook 311 C733 Laptop (Intel Celeron N4020/ 4GB/ 32GB eMMC/ Chrome OS),15990,32,4.6,Intel Celeron N4020,"Dual Core, 2 Threads",4 GB DDR4 RAM,32 GB Hard Disk,NULL,NULL,"11.6 inches, 1366 x 768 pixels",Chrome OS,NULL
Acer Aspire 3 A315-58 NX.ADDSI.011 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),37990,48,4.15,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8 GB DDR4 RAM,NULL,512 GB SSD,Intel Integrated UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 5 A515-57 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),34990,52,4.1,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8 GB  RAM,NULL,512 GB SSD,Intel Integrated,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 3 UN.HVTSI.012 Laptop (AMD Ryzen 3 3250U/ 8GB/ 256GB SSD/ Win11 Home),29990,48,4.75,3rd Gen AMD Ryzen 3 3250U,"Dual Core, 4 Threads",8 GB DDR4 RAM,NULL,256 GB SSD,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer One 14 Z2-493 Business Laptop (AMD Ryzen 5 3500U/ 16GB/ 512GB SSD/ Win11),43138,54,4.5,3rd Gen AMD Ryzen 5 3500U,"Quad Core, 8 Threads",16 GB DDR4 RAM,NULL,512 GB SSD,AMD Radeon Radeon Graphics,"14 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
Acer Predator Helios 300 Ph315-54 Gaming Laptop (11th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),149990,75,4.7,11th Gen Intel Core i7 11800H,"Octa Core, 16 Threads",16 GB DDR4 RAM,NULL,1 TB SSD,8 GB NVIDIA GeForce RTX 3070,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer TravelMate TMB311-31 Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),24990,43,4.7,Intel Celeron  N4020,"Dual Core, 2 Threads",4 GB DDR4 RAM,NULL,256 GB SSD,UHD Graphics 600,"11.6 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
Acer TravelMate TMB311-31 Laptop (Intel Pentium N5030/ 4GB/ 128GB SSD/ Win11 Home),28990,43,4.75,Intel Celeron  N5030,"Quad Core, 4 Threads",4 GB DDR4 RAM,NULL,128 GB SSD,UHD Graphics 600,"11.6 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 3 A315-23 Laptop (Ryzen 5 3500U/ 16GB/ 512GB SSD/ Win11 Home),38999,51,4.15,3rd Gen AMD Ryzen 5  3500U,"Quad Core, 8 Threads",16 GB DDR4 RAM,NULL,512 GB SSD,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 5 A515-45-R1YC Laptop (Ryzen 5 5500U/ 8GB/ 256GB SSD/ Win10),39990,51,4,5th Gen AMD Ryzen 5  5500U,"Hexa Core, 12 Threads",8 GB DDR4 RAM,NULL,256 GB SSD,AMD Radeon,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,1 Year Warranty
Acer Aspire 5 A515-56 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),39490,55,4.45,11th Gen Intel Core i5 1135G7 ,"Quad Core, 8 Threads",8 GB DDR4 RAM,NULL,512 GB SSD,Intel Integrated Iris Xe,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Nitro 5 AN515-46 Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),105977,65,4.65,6th Gen AMD Ryzen 7 Octa Core 6800H,"Octa Core, 16 Threads",16 GB DDR5 RAM,NULL,1 TB SSD,6 GB NVIDIA GeForce RTX 3060,"15.6 inches, 2560 x 1440 pixels",Windows 11 OS,1 Year Warranty
Acer Extensa 15 EX215-54 Laptop (11th Gen Core i3/ 8GB/ 1TB HDD/ Win11 Home),31990,43,4.2,11th Gen Intel Core i3 1115G4 ,"Dual Core, 4 Threads",8 GB  RAM,1 TB Hard Disk,NULL,Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer One 14 Z2-493 Laptop (AMD Ryzen 3 3250U/ 4GB/ 256GB SSD/ Win11),27499,45,4.75,3rd Gen AMD Ryzen 3  3250U,"Dual Core, 4 Threads",4 GB DDR4 RAM,NULL,256 GB SSD,AMD Radeon Radeon Graphics,"14 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 3 A314-22 Laptop (AMD 3020e/ 8GB/ 1TB HDD/ Win11 Home),28900,39,4.65,AMD 3020e,Dual Core,8 GB DDR4 RAM,1 TB Hard Disk,NULL,AMD Radeon AMD,"14 inches, 1366 x 768 pixels",Windows 11  OS,1 Year Warranty
Acer Extensa EX215-54 Laptop (11th Gen Core i3/ 4GB/ 512GB SSD/ Win11 Home),36800,48,4.35,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",4 GB DDR4 RAM,NULL,512 GB SSD,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer TravelMate TMP215-53 Laptop ( Pentium Gold 7505/ 4GB/ 1TB SSD/ Win11 Home),23990,48,4.05,Intel Pentium Gold 7505,"Dual Core, 4 Threads",4 GB DDR4 RAM,NULL,1 TB SSD,Intel Integrated,"15.6 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
Acer TravelMate P214-53 Laptop (11th Gen Core i3/ 8GB/ 1TB 128GB SSD/ Win10 Pro),47990,57,4.75,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8 GB DDR4 RAM,1 TB Hard Disk,128 GB SSD,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 10 OS,NULL
Acer TMP214-53 Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win10 Pro),45990,51,4.25,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8 GB DDR4 RAM,NULL,256 GB SSD,Intel Integrated,"14 inches, 1920 x 1080 pixels",Windows 10 OS,1 Year Warranty
Acer TravelMate P214-53 Laptop (11th Gen Core i3/ 8GB/ 1TB HDD/ Win10 Pro),45490,51,4.55,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8 GB DDR4 RAM,1 TB Hard Disk,NULL,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 10 OS,1 Year Warranty
Acer TravelMate P214-53 8 Laptop (11th Gen Core i3/ 4GB/ 1TB HDD/ Win10 Pro),41490,50,4.4,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",4 GB DDR4 RAM,1 TB Hard Disk,NULL,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 10 OS,1 Year Warranty
Acer Nitro 5 AN515-45 NH.QBRSI.007 Laptop (AMD Ryzen 9 5900HX/ 16GB/ 1TB 512GB SSD/ Win11 Home/ 8GB Graph),99990,73,4.7,5th Gen AMD Ryzen 9  5900HX,"Octa Core, 16 Threads",16 GB DDR4 RAM,1 TB Hard Disk,512 GB SSD,8 GB NVIDIA GeForce RTX 3070,"15.6 inches, 2560 x 1440 pixels",Windows 11 OS,NULL
Acer Swift X SFX14-41G Laptop (Ryzen 5 5600U/ 16GB/ 512GB SSD/ Win10 Home/ 4GB Graph),54999,59,4.7,5th Gen AMD Ryzen 5 5600U,"Hexa Core, 12 Threads",16 GB DDR4 RAM,NULL,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,"14 inches, 1920 x 1080 pixels",Windows 10 OS,1 Year Warranty
Acer Nitro 5 AN515-45 NH.QCLSI.004 Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),63000,61,4.75,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",8 GB DDR4 RAM,NULL,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer TravelMate TMB311-31 Laptop (Celeron N4020/ 4GB/ 128GB SSD/ Win11 Pro),29981,39,4.3,Intel Celeron  N4020,"Dual Core, 2 Threads",4 GB DDR4 RAM,NULL,128 GB SSD,UHD Graphics 600,"11.6 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
Acer Spin 3 SP314-55N Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),67690,56,4.1,12th Gen intel Core i5 1235U ,"10 Cores, 12 Threads",16 GB LPDDR4X RAM,NULL,512 GB SSD,Intel Irix Xe Graphics,"14 inches, 1920 x 1080 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
Acer Aspire 3 A315-23 NX.HVTSI.008 Laptop (Ryzen 5 3500U/ 8GB/ 512GB SSD/ Win11 Home),37990,48,4.05,3rd Gen AMD Ryzen 5  3500U,"Quad Core, 8 Threads",8 GB DDR4 RAM,NULL,512 GB SSD,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Predator Helios 300 PH315-55 Gaming Laptop (12th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),119990,73,4.6,12th Gen Intel Core i9 12900H,"14 Cores (6P + 8E), 20 Threads",16 GB DDR5 RAM,NULL,1 TB SSD,6 GB NVIDIA GeForce RTX 3060,"15.6 inches, 2560 x 1440 pixels",Windows 11 OS,1 Year Warranty
Acer Nitro AN515-57 Gaming Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),85790,65,4,11th Gen Intel Core i7 11800H ,"Octa Core, 16 Threads",16 GB DDR4 RAM,NULL,512 GB SSD,4 GB NVIDIA GeForce RTX 3050 Ti,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Nitro AN515-57 UN.QEHSI.003 Gaming Laptop (Intel Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),62990,62,4.4,11th Gen Intel Core i5 11400H,"Hexa Core, 12 Threads",16 GB DDR4 RAM,NULL,512 GB SSD,4 GB NVIDIA GeForce GTX 1650,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 3 A314-35 UN.K0SSI.033 Laptop ( Pentium Silver N6000/ 8 GB/ 256 GB SSD/ Win11 Home),22100,41,4.05,Intel Pentium Silver N6000 N6000,"Quad Core, 4 Threads",8 GB DDR4 RAM,NULL,256 GB SSD,Intel Integrated UHD Graphics,"14 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 3 A314-35 UN.K0SSI.030 Laptop ( Pentium Silver N6000/ 4 GB/ 256 GB SSD/ Win11 Home),26400,38,4.4,Intel Pentium Silver N6000 N6000,"Quad Core, 4 Threads",4 GB DDR4 RAM,NULL,256 GB SSD,Intel Integrated UHD Graphics,"14 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 3 A315-23 UN.HVTSI.015 Laptop (AMD Ryzen 5 3500U/ 8GB/ 512GB SSD/ Win11 Home),38994,50,4.7,3rd Gen AMD Ryzen 5  3500U,"Quad Core, 8 Threads",8 GB DDR4 RAM,NULL,512 GB SSD,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 3 A315-23 UN.HVTSI.010 Laptop (AMD Ryzen 3 3250U/ 8GB/ 512GB SSD/ Win11 Home),29990,51,4.75,3rd Gen AMD Ryzen 3 3250U,"Dual Core, 4 Threads",8 GB DDR4 RAM,NULL,512 GB SSD,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 3 A315-58 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11),49999,51,4.7,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",16 GB DDR4 RAM,NULL,512 GB SSD,NULL,"15.6 inches, 1920 x 1080 pixels",Windows 11  OS,1 Year Warranty
Acer Extensa EX215-54 UN.EGJSI.023 Laptop (11th Gen Core i5/ 12GB/ 512GB SSD/ Win11 Home),48990,55,4.75,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",12 GB DDR4 RAM,NULL,512 GB SSD,Intel Integrated Iris Xe,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 7 A715-42G UN.QAYSI.006 Gaming Laptop (AMD Ryzen 5-5500U/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),46999,60,4,5th Gen AMD Ryzen 5  5500U,"Hexa Core, 12 Threads",16 GB DDR4 RAM,NULL,512 GB SSD,4 GB NVIDIA GeForce GTX 1650,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 3 A314-22 NX.HVVSI.007 Laptop (AMD 3020e/ 4GB/ 1TB HDD/ Win11 Home),20899,43,4.55,AMD 3020e,"Dual Core, 2 Threads",4 GB DDR4 RAM,1 TB Hard Disk,NULL,AMD Radeon AMD,"14 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 5 NX.K6SSI.002 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),40990,47,4,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,NULL,512 GB SSD,Intel UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 7 A715-5G UN.QGBSI.002 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),53999,63,4.05,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",16 GB  RAM,NULL,512 GB SSD,4 GB NVIDIA GeForce GTX 1650,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 3 A315-23 UN.HVTSI.013 Laptop (Ryzen 3 3250U/ 8GB/ 256GB SSD/ Win11 Home),27400,47,4,3rd Gen AMD Ryzen 3  3250U,"Dual Core, 4 Threads",8 GB DDR4 RAM,NULL,256 GB SSD,AMD Radeon AMD,"15.6 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
Acer Extensa EX215-54 UN.EGJSI.024 Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),25999,46,4.2,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8 GB DDR4 RAM,NULL,256 GB SSD,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Nitro 5 AN515-57 UN.QEHSI.004 Laptop (11th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),62999,69,4.35,11th Gen Intel Core i5 11400H,"Hexa Core, 12 Threads",8 GB DDR4 RAM,1 TB Hard Disk,256 GB SSD,4 GB NVIDIA GeForce GTX 1650,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,NULL
Acer Nitro 5 AN515-56 Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),48190,66,4.05,11th Gen Intel Core i5 11400H,"Hexa Core, 12 Threads",16 GB DDR4 RAM,NULL,512 GB SSD,4 GB NVIDIA GeForce GTX 1650,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 3 A315-58 Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),29990,47,4.45,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8 GB DDR4 RAM,NULL,256 GB SSD,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Extensa  E215-54 ‎NX.EFTEG.00B Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),31790,46,4.45,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8 GB DDR4 RAM,NULL,256 GB SSD,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Nitro 5 AN515-45 NH.QBCSI.00F Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 1TB 512GB SSD/ Win11 Home/ 6GB Graph),99999,70,4.45,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",16 GB DDR4 RAM,1 TB Hard Disk,512 GB SSD,6 GB NVIDIA GeForce RTX 3060,"15.6 inches, 2560 x 1440 pixels",Windows 11 OS,NULL
Acer Predator Triton 500 SE PT516-52s NH.QFQSI.001 Laptop (12th Gen Core i7/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),135323,75,4,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",32 GB LPDDR5 RAM,NULL,2 TB SSD,8 GB NVIDIA GeForce RTX 3070 Ti,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
Acer Swift 3 SF314-512 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),58990,57,4.15,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",16 GB  LPDDR4X RAM,NULL,512 GB SSD,Intel Integrated Iris Xe,"14 inches, 2560 x 1440 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 7 A715-75G NH.QGBSI.001 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),46999,64,4.05,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",8 GB DDR4 RAM,NULL,512 GB SSD,4 GB NVIDIA GeForce GTX 1650,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 5 A515-56 UN.A1ESI.022 (11th Gen Core i5/ 12GB/ 512GB SSD/ Win11),35994,48,4.35,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",12 GB DDR4 RAM,NULL,512 GB SSD,Intel Integrated,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Predator Helios 300 PH315-55 NH.QFTSI.004 Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),189990,74,4.1,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",16 GB DDR5 RAM,NULL,1 TB SSD,8 GB NVIDIA GeForce RTX 3070 Ti,"15.6 inches, 2560 x 1440 pixels",Windows 11 OS,1 Year Warranty
Acer Predator Helios 300 PH315-55 NH.QGPS.003 Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),139990,71,4.3,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",16 GB DDR5 RAM,NULL,1 TB SSD,6 GB NVIDIA GeForce RTX 3060,"15.6 inches, 2560 x 1440 pixels",Windows 11 OS,1 Year Warranty
Acer Predator Helios 300 PH315-55 NH.QGNSI.001 Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),174990,74,4.65,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",16 GB DDR5 RAM,NULL,1 TB SSD,8 GB NVIDIA GeForce RTX 3070,"15.6 inches, 2560 x 1440 pixels",Windows 11 OS,1 Year Warranty
Acer Nitro AN515-57-5223 NH.QENSI.00D Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),64999,54,4.4,11th Gen Intel Core i5 11400H,"Hexa Core, 12 Threads",8 GB DDR4 RAM,NULL,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11  OS,1 Year Warranty
Acer Aspire Vero AV15-51-5155 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),54990,61,4.75,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",16 GB DDR4 RAM,NULL,512 GB SSD,Intel Integrated Iris Xe,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 5 A515-46-R3UB ‎‎NX.ABRAA.007 Laptop (AMD Ryzen 3/ 4GB/ 128GB SSD/ Win11 Home),31990,39,4,3rd Gen AMD Ryzen 3  3350U,"Quad Core, 4 Threads",4 GB DDR4 RAM,NULL,128 GB SSD,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,NULL
Acer Predator Helios 300 NH.QC2SI.00B Laptop (11th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),117879,71,4.25,11th Gen Intel Core i9 11900H,"Octa Core, 16 Threads",16 GB DDR4 RAM,NULL,1 TB SSD,6 GB NVIDIA GeForce RTX 3060,"15.6 inches, 2560 x 1440 pixels",Windows 11 OS,1 Year Warranty
Acer Extensa EX215-31 Laptop (Intel Pentium N5030/ 4GB/ 256GB SSD/ Win11),22990,42,4.45,Intel Pentium  N5030,Quad Core,4 GB DDR4 RAM,NULL,256 GB SSD,Intel Integrated UHD 605,"15.6 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 3 A315-58 Laptop (11th Gen Core i5/ 8GB/ 1TB HDD/ Win11 Home),38190,53,4.1,11th Gen Intel Core i5 1135G7 ,"Quad Core, 8 Threads",8 GB DDR4 RAM,1 TB Hard Disk,NULL,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer TMP214-41-G2 UN.VS7SI.022 Notebook (Ryzen 5 5650U/ 16GB/ 512GB SSD/ Win11 Home),47990,50,4.2,5th Gen AMD Ryzen 5  5650U,Hexa Core,16 GB DDR4 RAM,NULL,512 GB SSD,AMD Radeon Graphics,"14 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
Acer TMB311-31 UN.VNFSI.054 Notebook (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),23990,42,4.75,Intel Celeron  N4020,"Dual Core, 2 Threads",4 GB DDR4 RAM,NULL,256 GB SSD,Intel UHD Graphics 600,"11.6 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
Acer Nitro AN515-57 NH.QEHSI.001 Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),48999,60,4.65,11th Gen Intel Core i5 11400H,"Hexa Core, 12 Threads",8 GB DDR4 RAM,NULL,512 GB SSD,4 GB NVIDIA GeForce GTX 1650,"15.6 inches, 1920 x 1080 pixels",Windows 11  OS,1 Year Warranty
Acer Nitro 5 AN515-58 NH.QFKSI.001 Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB 512GB SSD/ Win11/ 4GB Graph),99990,71,4.2,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",16 GB DDR4 RAM,1 TB Hard Disk,512 GB SSD,4 GB NVIDIA GeForce RTX 3050 Ti,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,NULL
Acer Aspire 3 A315-58 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),42950,48,4.15,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",8 GB DDR4 RAM,NULL,512 GB SSD,NULL,"15.6 inches, 1920 x 1080 pixels",Windows 11  OS,1 Year Warranty
